Invoice_ID,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross_income,rating,Month,DOW,Time_range,Customer type,Gender,product_line,City ,Branch,Rating_group
282-35-2475,93.31,2,9.33,195.95,3/25/2019,17:53,Cash,9.33,6.3,Mar,Mon,evening,Normal,Female,Sports and travel,Mandalay,B,Average
511-54-3087,88.45,1,4.42,92.87,2/25/2019,16:36,Credit card,4.42,9.5,Feb,Mon,evening,Normal,Male,Sports and travel,Mandalay,B,Good
726-29-6793,24.18,8,9.67,203.11,1/28/2019,20:54,Ewallet,9.67,9.8,Jan,Mon,evening,Member,Male,Electronic accessories,Yangon,A,Good
387-49-4215,48.50,3,7.28,152.78,1/8/2019,12:50,Cash,7.28,6.7,Jan,Tue,afternoon,Member,Female,Sports and travel,Mandalay,B,Average
862-17-9201,84.05,6,25.22,529.52,1/29/2019,10:48,Credit card,25.22,7.7,Jan,Tue,morning,Normal,Female,Food and beverages,Mandalay,B,Average
291-21-5991,61.29,5,15.32,321.77,3/29/2019,14:28,Cash,15.32,7.0,Mar,Fri,afternoon,Member,Male,Health and beauty,Mandalay,B,Average
602-80-9671,15.95,6,4.79,100.49,2/9/2019,17:15,Credit card,4.79,5.1,Feb,Sat,evening,Member,Female,Home and lifestyle,Naypyitaw,C,Poor
347-72-6115,90.74,7,31.76,666.94,1/16/2019,18:03,Credit card,31.76,6.2,Jan,Wed,evening,Member,Female,Sports and travel,Mandalay,B,Average
209-61-0206,42.91,5,10.73,225.28,1/5/2019,17:29,Ewallet,10.73,6.1,Jan,Sat,evening,Normal,Female,Home and lifestyle,Yangon,A,Average
595-27-4851,54.28,7,19.00,398.96,1/27/2019,18:05,Ewallet,19.00,9.3,Jan,Sun,evening,Normal,Female,Fashion accessories,Yangon,A,Good
189-52-0236,99.55,7,34.84,731.69,3/14/2019,12:07,Cash,34.84,7.6,Mar,Thu,afternoon,Normal,Male,Electronic accessories,Yangon,A,Average
503-07-0930,58.39,7,20.44,429.17,2/23/2019,19:49,Credit card,20.44,8.2,Feb,Sat,evening,Member,Male,Sports and travel,Naypyitaw,C,Good
413-20-6708,51.47,1,2.57,54.04,3/18/2019,15:52,Ewallet,2.57,8.5,Mar,Mon,afternoon,Member,Female,Fashion accessories,Naypyitaw,C,Good
425-85-2085,54.86,5,13.72,288.02,3/29/2019,16:48,Ewallet,13.72,9.8,Mar,Fri,evening,Member,Male,Health and beauty,Mandalay,B,Good
521-18-7827,39.39,5,9.85,206.80,1/22/2019,20:46,Credit card,9.85,8.7,Jan,Tue,evening,Member,Male,Home and lifestyle,Naypyitaw,C,Good
220-28-1851,34.73,2,3.47,72.93,3/1/2019,18:14,Ewallet,3.47,9.7,Mar,Fri,evening,Normal,Male,Home and lifestyle,Yangon,A,Good
600-38-9738,71.92,5,17.98,377.58,1/17/2019,15:05,Credit card,17.98,4.3,Jan,Thu,afternoon,Member,Male,Sports and travel,Naypyitaw,C,Poor
734-91-1155,45.71,3,6.86,143.99,3/26/2019,10:34,Credit card,6.86,7.7,Mar,Tue,morning,Normal,Female,Electronic accessories,Mandalay,B,Average
451-28-5717,83.17,6,24.95,523.97,3/20/2019,11:23,Cash,24.95,7.3,Mar,Wed,morning,Member,Female,Home and lifestyle,Naypyitaw,C,Average
609-81-8548,37.44,6,11.23,235.87,2/6/2019,13:55,Credit card,11.23,5.9,Feb,Wed,afternoon,Member,Female,Home and lifestyle,Yangon,A,Poor
133-14-7229,62.87,2,6.29,132.03,1/1/2019,11:43,Cash,6.29,5.0,Jan,Tue,morning,Normal,Male,Health and beauty,Naypyitaw,C,Poor
534-01-4457,81.71,6,24.51,514.77,1/27/2019,14:36,Credit card,24.51,8.0,Jan,Sun,afternoon,Normal,Male,Food and beverages,Yangon,A,Good
719-89-8991,91.41,5,22.85,479.90,2/25/2019,16:03,Ewallet,22.85,7.1,Feb,Mon,evening,Member,Female,Sports and travel,Yangon,A,Average
286-62-6248,39.21,4,7.84,164.68,1/16/2019,20:03,Credit card,7.84,9.0,Jan,Wed,evening,Normal,Male,Fashion accessories,Mandalay,B,Good
339-38-9982,59.86,2,5.99,125.71,1/13/2019,14:55,Ewallet,5.99,6.7,Jan,Sun,afternoon,Member,Male,Fashion accessories,Mandalay,B,Average
827-44-5872,54.36,10,27.18,570.78,2/7/2019,11:28,Credit card,27.18,6.1,Feb,Thu,morning,Member,Female,Food and beverages,Mandalay,B,Average
827-77-7633,98.09,9,44.14,926.95,2/17/2019,19:41,Cash,44.14,9.3,Feb,Sun,evening,Normal,Male,Sports and travel,Yangon,A,Good
287-83-1405,25.43,6,7.63,160.21,2/12/2019,19:01,Ewallet,7.63,7.0,Feb,Tue,evening,Normal,Male,Health and beauty,Yangon,A,Average
435-13-4908,86.68,8,34.67,728.11,1/24/2019,18:04,Credit card,34.67,7.2,Jan,Thu,evening,Member,Male,Fashion accessories,Yangon,A,Average
857-67-9057,22.95,10,11.48,240.98,2/6/2019,19:20,Ewallet,11.48,8.2,Feb,Wed,evening,Normal,Male,Electronic accessories,Mandalay,B,Good
236-27-1144,16.31,9,7.34,154.13,3/26/2019,10:31,Ewallet,7.34,8.4,Mar,Tue,morning,Normal,Female,Food and beverages,Naypyitaw,C,Good
892-05-6689,28.32,5,7.08,148.68,3/11/2019,13:28,Ewallet,7.08,6.2,Mar,Mon,afternoon,Normal,Female,Home and lifestyle,Yangon,A,Average
583-41-4548,16.67,7,5.83,122.52,2/7/2019,11:36,Ewallet,5.83,7.4,Feb,Thu,morning,Normal,Male,Home and lifestyle,Naypyitaw,C,Average
339-12-4827,73.96,1,3.70,77.66,1/5/2019,11:32,Credit card,3.70,5.0,Jan,Sat,morning,Member,Female,Fashion accessories,Mandalay,B,Poor
643-38-7867,97.94,1,4.90,102.84,3/7/2019,11:44,Ewallet,4.90,6.9,Mar,Thu,morning,Normal,Male,Home and lifestyle,Yangon,A,Average
308-81-0538,73.05,4,14.61,306.81,2/25/2019,17:16,Credit card,14.61,4.9,Feb,Mon,evening,Normal,Female,Fashion accessories,Yangon,A,Poor
358-88-9262,87.48,6,26.24,551.12,2/1/2019,18:43,Ewallet,26.24,5.1,Feb,Fri,evening,Member,Female,Food and beverages,Naypyitaw,C,Poor
460-35-4390,30.68,3,4.60,96.64,1/22/2019,11:00,Ewallet,4.60,9.1,Jan,Tue,morning,Normal,Male,Home and lifestyle,Yangon,A,Good
343-87-0864,75.88,1,3.79,79.67,1/3/2019,10:30,Credit card,3.79,7.1,Jan,Thu,morning,Member,Male,Health and beauty,Naypyitaw,C,Average
173-50-1108,20.18,4,4.04,84.76,2/13/2019,12:14,Credit card,4.04,5.0,Feb,Wed,afternoon,Member,Female,Sports and travel,Mandalay,B,Poor
243-47-2663,18.77,6,5.63,118.25,1/28/2019,16:43,Credit card,5.63,5.5,Jan,Mon,evening,Member,Male,Electronic accessories,Naypyitaw,C,Poor
841-18-8232,71.20,1,3.56,74.76,1/5/2019,20:40,Credit card,3.56,9.2,Jan,Sat,evening,Normal,Female,Food and beverages,Mandalay,B,Good
701-23-5550,38.81,4,7.76,163.00,3/19/2019,13:40,Ewallet,7.76,4.9,Mar,Tue,afternoon,Member,Male,Home and lifestyle,Mandalay,B,Poor
647-50-1224,29.42,10,14.71,308.91,1/12/2019,16:23,Ewallet,14.71,8.9,Jan,Sat,evening,Normal,Female,Fashion accessories,Yangon,A,Good
541-48-8554,60.95,9,27.43,575.98,1/7/2019,12:08,Credit card,27.43,6.0,Jan,Mon,afternoon,Normal,Male,Sports and travel,Yangon,A,Average
539-21-7227,51.54,5,12.89,270.59,1/26/2019,17:45,Cash,12.89,4.2,Jan,Sat,evening,Normal,Female,Sports and travel,Mandalay,B,Poor
213-32-1216,66.06,6,19.82,416.18,1/23/2019,10:28,Cash,19.82,7.3,Jan,Wed,morning,Normal,Female,Electronic accessories,Yangon,A,Average
747-58-7183,57.27,3,8.59,180.40,2/9/2019,20:31,Ewallet,8.59,6.5,Feb,Sat,evening,Normal,Male,Fashion accessories,Mandalay,B,Average
582-52-8065,54.31,9,24.44,513.23,2/22/2019,10:49,Cash,24.44,8.9,Feb,Fri,morning,Normal,Female,Fashion accessories,Mandalay,B,Good
210-57-1719,58.24,9,26.21,550.37,2/5/2019,12:34,Cash,26.21,9.7,Feb,Tue,afternoon,Normal,Female,Health and beauty,Mandalay,B,Good
399-69-4630,22.21,6,6.66,139.92,3/7/2019,10:23,Credit card,6.66,8.6,Mar,Thu,morning,Normal,Male,Electronic accessories,Naypyitaw,C,Good
134-75-2619,19.32,7,6.76,142.00,3/25/2019,18:51,Cash,6.76,6.9,Mar,Mon,evening,Member,Male,Electronic accessories,Yangon,A,Average
356-44-8813,37.48,3,5.62,118.06,1/20/2019,13:45,Credit card,5.62,7.7,Jan,Sun,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Average
198-66-9832,72.04,2,7.20,151.28,2/4/2019,19:38,Cash,7.20,9.5,Feb,Mon,evening,Member,Female,Fashion accessories,Mandalay,B,Good
283-26-5248,98.52,10,49.26,"1,034.46",1/30/2019,20:23,Ewallet,49.26,4.5,Jan,Wed,evening,Member,Female,Food and beverages,Naypyitaw,C,Poor
712-39-0363,41.66,6,12.50,262.46,1/2/2019,15:24,Ewallet,12.50,5.6,Jan,Wed,afternoon,Member,Male,Food and beverages,Yangon,A,Poor
218-59-9410,72.42,3,10.86,228.12,3/29/2019,16:54,Ewallet,10.86,8.2,Mar,Fri,evening,Member,Female,Home and lifestyle,Yangon,A,Good
174-75-0888,21.58,9,9.71,203.93,3/14/2019,12:32,Cash,9.71,7.3,Mar,Thu,afternoon,Normal,Male,Electronic accessories,Mandalay,B,Average
866-99-7614,89.20,10,44.60,936.60,2/11/2019,15:42,Credit card,44.60,4.4,Feb,Mon,afternoon,Normal,Male,Food and beverages,Naypyitaw,C,Poor
134-54-4720,42.42,8,16.97,356.33,1/30/2019,13:58,Ewallet,16.97,5.7,Jan,Wed,afternoon,Normal,Female,Electronic accessories,Mandalay,B,Poor
760-90-2357,74.51,6,22.35,469.41,3/20/2019,15:08,Ewallet,22.35,5.0,Mar,Wed,afternoon,Member,Male,Electronic accessories,Yangon,A,Poor
514-37-2845,99.25,2,9.93,208.43,3/20/2019,13:02,Cash,9.93,9.0,Mar,Wed,afternoon,Normal,Male,Fashion accessories,Mandalay,B,Good
698-98-5964,81.21,10,40.61,852.71,1/17/2019,13:01,Credit card,40.61,6.3,Jan,Thu,afternoon,Normal,Female,Food and beverages,Yangon,A,Average
718-57-9773,49.33,10,24.67,517.97,2/3/2019,16:40,Credit card,24.67,9.4,Feb,Sun,evening,Normal,Female,Sports and travel,Naypyitaw,C,Good
651-88-7328,65.74,9,29.58,621.24,1/1/2019,13:55,Cash,29.58,7.7,Jan,Tue,afternoon,Normal,Female,Fashion accessories,Yangon,A,Average
241-11-2261,79.86,7,27.95,586.97,1/10/2019,10:33,Credit card,27.95,5.5,Jan,Thu,morning,Normal,Female,Fashion accessories,Mandalay,B,Poor
408-26-9866,73.98,7,25.89,543.75,3/2/2019,16:42,Ewallet,25.89,4.1,Mar,Sat,evening,Normal,Female,Sports and travel,Naypyitaw,C,Poor
834-83-1826,82.04,5,20.51,430.71,2/25/2019,17:16,Credit card,20.51,7.6,Feb,Mon,evening,Member,Female,Home and lifestyle,Mandalay,B,Average
343-61-3544,26.67,10,13.34,280.04,1/29/2019,11:48,Cash,13.34,8.6,Jan,Tue,morning,Member,Male,Sports and travel,Mandalay,B,Good
239-48-4278,10.13,7,3.55,74.46,3/10/2019,19:35,Ewallet,3.55,8.3,Mar,Sun,evening,Member,Male,Food and beverages,Yangon,A,Good
355-34-6244,72.39,2,7.24,152.02,1/13/2019,19:55,Credit card,7.24,8.1,Jan,Sun,evening,Normal,Male,Food and beverages,Mandalay,B,Good
550-84-8664,85.91,5,21.48,451.03,3/22/2019,14:33,Credit card,21.48,8.6,Mar,Fri,afternoon,Normal,Male,Sports and travel,Yangon,A,Good
339-96-8318,81.31,7,28.46,597.63,3/1/2019,19:49,Ewallet,28.46,6.3,Mar,Fri,evening,Member,Male,Fashion accessories,Mandalay,B,Average
458-61-0011,60.30,4,12.06,253.26,2/20/2019,18:43,Cash,12.06,5.8,Feb,Wed,evening,Normal,Male,Food and beverages,Mandalay,B,Poor
592-34-6155,31.77,4,6.35,133.43,1/14/2019,14:43,Ewallet,6.35,6.2,Jan,Mon,afternoon,Normal,Male,Food and beverages,Naypyitaw,C,Average
797-88-0493,64.27,4,12.85,269.93,3/26/2019,13:54,Cash,12.85,7.7,Mar,Tue,afternoon,Normal,Female,Health and beauty,Yangon,A,Average
207-73-1363,69.51,2,6.95,145.97,3/1/2019,12:15,Ewallet,6.95,8.1,Mar,Fri,afternoon,Normal,Male,Health and beauty,Mandalay,B,Good
390-31-6381,27.22,3,4.08,85.74,1/7/2019,12:37,Cash,4.08,7.3,Jan,Mon,afternoon,Normal,Male,Food and beverages,Naypyitaw,C,Average
443-82-0585,77.68,4,15.54,326.26,2/1/2019,19:54,Cash,15.54,8.4,Feb,Fri,evening,Member,Female,Health and beauty,Yangon,A,Good
339-18-7061,92.98,2,9.30,195.26,2/13/2019,15:06,Credit card,9.30,8.0,Feb,Wed,afternoon,Member,Female,Fashion accessories,Naypyitaw,C,Good
359-90-3665,18.08,4,3.62,75.94,1/14/2019,18:03,Credit card,3.62,9.5,Jan,Mon,evening,Member,Female,Fashion accessories,Mandalay,B,Good
375-72-3056,63.06,3,9.46,198.64,1/19/2019,15:58,Ewallet,9.46,7.0,Jan,Sat,afternoon,Normal,Male,Sports and travel,Mandalay,B,Average
127-47-6963,51.71,4,10.34,217.18,3/9/2019,13:53,Credit card,10.34,9.8,Mar,Sat,afternoon,Normal,Male,Health and beauty,Yangon,A,Good
278-86-2735,52.34,3,7.85,164.87,3/27/2019,14:03,Cash,7.85,9.2,Mar,Wed,afternoon,Normal,Female,Food and beverages,Yangon,A,Good
695-28-6250,43.06,5,10.77,226.07,2/4/2019,16:38,Ewallet,10.77,7.7,Feb,Mon,evening,Normal,Female,Sports and travel,Yangon,A,Average
379-17-6588,59.61,10,29.81,625.91,3/14/2019,11:07,Cash,29.81,5.3,Mar,Thu,morning,Normal,Male,Fashion accessories,Naypyitaw,C,Poor
227-50-3718,14.62,5,3.66,76.76,3/4/2019,12:23,Cash,3.66,4.4,Mar,Mon,afternoon,Normal,Male,Health and beauty,Yangon,A,Poor
302-15-2162,46.53,6,13.96,293.14,3/3/2019,10:54,Credit card,13.96,4.3,Mar,Sun,morning,Member,Male,Health and beauty,Naypyitaw,C,Poor
788-07-8452,24.24,7,8.48,178.16,1/27/2019,17:38,Ewallet,8.48,9.4,Jan,Sun,evening,Member,Female,Home and lifestyle,Naypyitaw,C,Good
560-49-6611,45.58,1,2.28,47.86,2/7/2019,14:13,Cash,2.28,9.8,Feb,Thu,afternoon,Member,Female,Sports and travel,Yangon,A,Good
880-35-0356,75.20,3,11.28,236.88,2/5/2019,11:51,Ewallet,11.28,4.8,Feb,Tue,morning,Member,Female,Sports and travel,Yangon,A,Poor
585-11-6748,96.80,3,14.52,304.92,3/15/2019,13:05,Cash,14.52,5.3,Mar,Fri,afternoon,Member,Male,Sports and travel,Mandalay,B,Poor
470-31-3286,14.82,3,2.22,46.68,3/1/2019,11:30,Credit card,2.22,8.7,Mar,Fri,morning,Normal,Male,Health and beauty,Mandalay,B,Good
152-68-2907,52.20,3,7.83,164.43,2/15/2019,13:30,Credit card,7.83,9.5,Feb,Fri,afternoon,Normal,Male,Food and beverages,Yangon,A,Good
123-35-4896,46.66,9,21.00,440.94,2/17/2019,19:11,Ewallet,21.00,5.3,Feb,Sun,evening,Normal,Female,Sports and travel,Naypyitaw,C,Poor
258-69-7810,36.85,5,9.21,193.46,1/26/2019,18:53,Cash,9.21,9.2,Jan,Sat,evening,Normal,Female,Fashion accessories,Naypyitaw,C,Good
334-64-2006,70.32,2,7.03,147.67,3/24/2019,14:22,Ewallet,7.03,9.6,Mar,Sun,afternoon,Member,Female,Home and lifestyle,Yangon,A,Good
219-61-4139,83.08,1,4.15,87.23,1/23/2019,17:16,Ewallet,4.15,6.4,Jan,Wed,evening,Normal,Male,Electronic accessories,Naypyitaw,C,Average
881-41-7302,64.99,1,3.25,68.24,1/26/2019,10:06,Credit card,3.25,4.5,Jan,Sat,morning,Normal,Female,Fashion accessories,Naypyitaw,C,Poor
373-09-4567,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,38.78,6.9,Mar,Thu,evening,Normal,Male,Food and beverages,Naypyitaw,C,Average
642-30-6693,54.51,6,16.35,343.41,3/17/2019,13:54,Ewallet,16.35,7.8,Mar,Sun,afternoon,Normal,Female,Sports and travel,Mandalay,B,Average
484-22-8230,51.89,7,18.16,381.39,1/8/2019,20:08,Cash,18.16,4.5,Jan,Tue,evening,Member,Female,Fashion accessories,Naypyitaw,C,Poor
830-58-2383,31.75,4,6.35,133.35,2/8/2019,15:26,Cash,6.35,8.6,Feb,Fri,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Good
559-98-9873,53.65,7,18.78,394.33,2/10/2019,12:56,Ewallet,18.78,5.2,Feb,Sun,afternoon,Member,Female,Fashion accessories,Yangon,A,Poor
544-32-5024,49.79,4,9.96,209.12,3/28/2019,19:16,Credit card,9.96,6.4,Mar,Thu,evening,Member,Female,Food and beverages,Naypyitaw,C,Average
318-12-0304,30.61,1,1.53,32.14,1/23/2019,12:20,Ewallet,1.53,5.2,Jan,Wed,afternoon,Normal,Male,Fashion accessories,Yangon,A,Poor
349-97-8902,57.89,2,5.79,121.57,1/17/2019,10:37,Ewallet,5.79,8.9,Jan,Thu,morning,Member,Male,Food and beverages,Mandalay,B,Good
421-95-9805,28.96,1,1.45,30.41,2/7/2019,10:18,Credit card,1.45,6.2,Feb,Thu,morning,Normal,Female,Electronic accessories,Yangon,A,Average
277-35-5865,98.97,9,44.54,935.27,3/9/2019,11:23,Cash,44.54,6.7,Mar,Sat,morning,Member,Female,Food and beverages,Naypyitaw,C,Average
789-23-8625,93.22,3,13.98,293.64,1/24/2019,11:45,Cash,13.98,7.2,Jan,Thu,morning,Member,Male,Fashion accessories,Mandalay,B,Average
284-54-4231,80.93,1,4.05,84.98,1/19/2019,16:08,Credit card,4.05,9.0,Jan,Sat,evening,Member,Male,Sports and travel,Naypyitaw,C,Good
443-59-0061,67.45,10,33.73,708.23,2/3/2019,11:25,Ewallet,33.73,4.2,Feb,Sun,morning,Member,Male,Food and beverages,Yangon,A,Poor
509-29-3912,38.72,9,17.42,365.90,3/20/2019,12:24,Ewallet,17.42,4.2,Mar,Wed,afternoon,Member,Female,Sports and travel,Yangon,A,Poor
327-40-9673,72.60,6,21.78,457.38,1/13/2019,19:51,Cash,21.78,6.9,Jan,Sun,evening,Member,Male,Sports and travel,Mandalay,B,Average
840-19-2096,87.91,5,21.98,461.53,3/14/2019,18:10,Ewallet,21.98,4.4,Mar,Thu,evening,Member,Male,Electronic accessories,Naypyitaw,C,Poor
828-46-6863,98.53,6,29.56,620.74,1/23/2019,11:22,Credit card,29.56,4.0,Jan,Wed,morning,Member,Male,Food and beverages,Yangon,A,Poor
641-96-3695,43.46,6,13.04,273.80,2/7/2019,17:55,Ewallet,13.04,8.5,Feb,Thu,evening,Member,Female,Fashion accessories,Naypyitaw,C,Good
420-97-3340,71.68,3,10.75,225.79,3/28/2019,15:30,Credit card,10.75,9.2,Mar,Thu,afternoon,Normal,Female,Food and beverages,Yangon,A,Good
436-54-4512,91.61,1,4.58,96.19,3/20/2019,19:44,Cash,4.58,9.8,Mar,Wed,evening,Member,Female,Food and beverages,Yangon,A,Good
670-79-6321,94.59,7,33.11,695.24,1/17/2019,15:27,Credit card,33.11,4.9,Jan,Thu,afternoon,Member,Female,Home and lifestyle,Mandalay,B,Poor
852-62-7105,83.25,10,41.63,874.13,1/12/2019,11:25,Credit card,41.63,4.4,Jan,Sat,morning,Normal,Female,Fashion accessories,Mandalay,B,Poor
598-06-7312,91.35,1,4.57,95.92,2/16/2019,15:42,Cash,4.57,6.8,Feb,Sat,afternoon,Member,Male,Fashion accessories,Mandalay,B,Average
135-13-8269,78.88,2,7.89,165.65,1/26/2019,16:04,Cash,7.89,9.1,Jan,Sat,evening,Member,Female,Food and beverages,Mandalay,B,Good
816-57-2053,60.87,2,6.09,127.83,3/9/2019,12:37,Ewallet,6.09,8.7,Mar,Sat,afternoon,Normal,Male,Sports and travel,Yangon,A,Good
628-90-8624,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,41.29,5.0,Mar,Thu,afternoon,Member,Male,Health and beauty,Mandalay,B,Poor
856-66-2701,53.30,3,8.00,167.90,1/25/2019,14:19,Ewallet,8.00,7.5,Jan,Fri,afternoon,Member,Male,Home and lifestyle,Yangon,A,Average
308-39-1707,12.09,1,0.60,12.69,1/26/2019,18:19,Credit card,0.60,8.2,Jan,Sat,evening,Normal,Female,Fashion accessories,Yangon,A,Good
149-61-1929,64.19,10,32.10,674.00,1/19/2019,14:08,Credit card,32.10,6.7,Jan,Sat,afternoon,Normal,Male,Sports and travel,Yangon,A,Average
655-07-2265,78.31,3,11.75,246.68,3/5/2019,16:38,Ewallet,11.75,5.4,Mar,Tue,evening,Normal,Male,Electronic accessories,Yangon,A,Poor
589-02-8023,83.77,2,8.38,175.92,1/15/2019,10:54,Credit card,8.38,7.0,Jan,Tue,morning,Member,Male,Food and beverages,Yangon,A,Average
420-04-7590,99.70,3,14.96,314.06,3/18/2019,11:29,Ewallet,14.96,4.7,Mar,Mon,morning,Normal,Male,Home and lifestyle,Mandalay,B,Poor
182-88-2763,79.91,3,11.99,251.72,3/20/2019,19:28,Credit card,11.99,5.0,Mar,Wed,evening,Member,Male,Food and beverages,Mandalay,B,Poor
188-55-0967,66.47,10,33.24,697.94,1/15/2019,15:01,Credit card,33.24,5.0,Jan,Tue,afternoon,Member,Male,Health and beauty,Mandalay,B,Poor
610-46-4100,28.95,7,10.13,212.78,3/3/2019,20:31,Credit card,10.13,6.0,Mar,Sun,evening,Normal,Male,Health and beauty,Yangon,A,Average
318-81-2368,46.20,1,2.31,48.51,3/19/2019,12:16,Cash,2.31,6.3,Mar,Tue,afternoon,Normal,Female,Electronic accessories,Naypyitaw,C,Average
364-33-8584,17.63,5,4.41,92.56,3/8/2019,15:27,Cash,4.41,8.5,Mar,Fri,afternoon,Member,Female,Food and beverages,Mandalay,B,Good
665-63-9737,52.42,3,7.86,165.12,2/27/2019,17:36,Ewallet,7.86,7.5,Feb,Wed,evening,Normal,Male,Fashion accessories,Mandalay,B,Average
695-09-5146,98.79,3,14.82,311.19,2/23/2019,20:00,Ewallet,14.82,6.4,Feb,Sat,evening,Member,Female,Food and beverages,Mandalay,B,Average
155-45-3814,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,35.42,4.7,Mar,Tue,afternoon,Member,Female,Electronic accessories,Naypyitaw,C,Poor
794-32-2436,55.67,2,5.57,116.91,3/27/2019,15:08,Ewallet,5.57,6.0,Mar,Wed,afternoon,Member,Male,Electronic accessories,Mandalay,B,Average
131-15-8856,72.52,8,29.01,609.17,3/30/2019,19:26,Credit card,29.01,4.0,Mar,Sat,evening,Member,Female,Food and beverages,Naypyitaw,C,Poor
273-84-2164,12.05,5,3.01,63.26,2/16/2019,15:53,Ewallet,3.01,5.5,Feb,Sat,afternoon,Member,Male,Electronic accessories,Naypyitaw,C,Poor
706-36-6154,19.36,9,8.71,182.95,1/18/2019,18:43,Ewallet,8.71,8.7,Jan,Fri,evening,Member,Male,Home and lifestyle,Yangon,A,Good
778-89-7974,70.21,6,21.06,442.32,3/30/2019,14:58,Cash,21.06,7.4,Mar,Sat,afternoon,Normal,Male,Health and beauty,Naypyitaw,C,Average
574-31-8277,33.63,1,1.68,35.31,3/20/2019,19:55,Cash,1.68,5.6,Mar,Wed,evening,Member,Male,Fashion accessories,Mandalay,B,Poor
859-71-0933,15.49,2,1.55,32.53,1/16/2019,15:10,Cash,1.55,6.3,Jan,Wed,afternoon,Member,Female,Sports and travel,Naypyitaw,C,Average
740-11-5257,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,12.37,7.1,Feb,Sun,evening,Normal,Male,Electronic accessories,Naypyitaw,C,Average
369-82-2676,75.66,5,18.92,397.22,1/15/2019,18:22,Ewallet,18.92,7.8,Jan,Tue,evening,Normal,Male,Electronic accessories,Mandalay,B,Average
563-47-4072,55.81,6,16.74,351.60,1/22/2019,11:52,Cash,16.74,9.9,Jan,Tue,morning,Normal,Female,Health and beauty,Mandalay,B,Good
742-04-5161,72.78,10,36.39,764.19,2/3/2019,17:24,Cash,36.39,7.3,Feb,Sun,evening,Member,Male,Home and lifestyle,Yangon,A,Average
149-15-7606,37.32,9,16.79,352.67,3/6/2019,15:31,Ewallet,16.79,5.1,Mar,Wed,afternoon,Member,Male,Sports and travel,Mandalay,B,Poor
133-77-3154,60.18,4,12.04,252.76,2/16/2019,18:04,Credit card,12.04,9.4,Feb,Sat,evening,Member,Male,Fashion accessories,Mandalay,B,Good
169-52-4504,15.69,3,2.35,49.42,3/14/2019,14:13,Credit card,2.35,5.8,Mar,Thu,afternoon,Normal,Female,Electronic accessories,Yangon,A,Poor
250-81-7186,99.69,1,4.98,104.67,2/27/2019,10:23,Credit card,4.98,8.0,Feb,Wed,morning,Normal,Female,Electronic accessories,Naypyitaw,C,Good
562-12-5430,88.15,3,13.22,277.67,1/18/2019,10:11,Ewallet,13.22,7.9,Jan,Fri,morning,Member,Female,Fashion accessories,Yangon,A,Average
816-72-8853,27.93,5,6.98,146.63,1/29/2019,15:48,Cash,6.98,5.9,Jan,Tue,afternoon,Member,Female,Sports and travel,Yangon,A,Poor
491-38-3499,55.45,1,2.77,58.22,2/26/2019,17:46,Credit card,2.77,4.9,Feb,Tue,evening,Member,Male,Fashion accessories,Yangon,A,Poor
322-02-2271,42.97,3,6.45,135.36,2/3/2019,11:46,Cash,6.45,9.3,Feb,Sun,morning,Normal,Female,Sports and travel,Mandalay,B,Good
842-29-4695,17.14,7,6.00,125.98,1/16/2019,12:07,Credit card,6.00,7.9,Jan,Wed,afternoon,Member,Male,Sports and travel,Naypyitaw,C,Average
725-67-2480,58.75,6,17.63,370.13,3/24/2019,18:14,Credit card,17.63,5.9,Mar,Sun,evening,Member,Female,Fashion accessories,Mandalay,B,Poor
641-51-2661,87.10,10,43.55,914.55,2/12/2019,14:45,Credit card,43.55,9.9,Feb,Tue,afternoon,Member,Female,Food and beverages,Naypyitaw,C,Good
714-02-3114,98.80,2,9.88,207.48,2/21/2019,11:39,Cash,9.88,7.7,Feb,Thu,morning,Normal,Female,Sports and travel,Naypyitaw,C,Average
518-17-2983,48.63,4,9.73,204.25,2/4/2019,15:44,Ewallet,9.73,7.6,Feb,Mon,afternoon,Normal,Female,Fashion accessories,Yangon,A,Average
779-42-2410,57.74,3,8.66,181.88,2/20/2019,13:06,Ewallet,8.66,7.7,Feb,Wed,afternoon,Member,Male,Food and beverages,Mandalay,B,Average
190-14-3147,17.97,4,3.59,75.47,2/23/2019,20:43,Ewallet,3.59,6.4,Feb,Sat,evening,Normal,Female,Health and beauty,Mandalay,B,Average
408-66-6712,47.71,6,14.31,300.57,2/16/2019,14:19,Ewallet,14.31,4.4,Feb,Sat,afternoon,Member,Female,Health and beauty,Naypyitaw,C,Poor
679-22-6530,40.62,2,4.06,85.30,1/17/2019,10:01,Credit card,4.06,4.1,Jan,Thu,morning,Normal,Female,Sports and travel,Mandalay,B,Poor
588-47-8641,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,28.02,4.4,Jan,Mon,evening,Member,Male,Fashion accessories,Yangon,A,Poor
